"Vestiging Uniek nr.";"Vestiging Naam";"Vestiging Straat";"Vestiging Huisnr.";"Vestiging Postcode";"Vestiging Gemeente";"Smiley code";"Smiley geldig tot";"Vandaag"
"2143218463";"Colruyt Tournai (Chée de Renaix)";"Chaussée de Renaix(TOU)";"113";"7500";"Tournai";"2027FR00205";"2027/03/02 00:00:00";"2026/01/23 00:00:00"
"2164605379";"ANAVIC";"Rue du Pont de Pierre(L)";"11";"7860";"Lessines";"2027FR00127";"2027/02/07 00:00:00";"2026/01/23 00:00:00"
"2127743993";"Colruyt Courcelles";"Rue de Trazegnies(CO)";"154";"6180";"Courcelles";"2027FR00202";"2027/02/22 00:00:00";"2026/01/23 00:00:00"
"2188801436";"De Comeet";"Florent Van Cauwenberghstraat";"16-18";"2500";"Lier";"2026NL00095";"2026/12/17 00:00:00";"2026/01/23 00:00:00"
"2090560529";"ALDI";"Route de la Basse Sambre";"1";"6061";"Charleroi";"2027FR00126";"2027/03/31 00:00:00";"2026/01/23 00:00:00"
"2295941203";"Buurtslagers";"Koningin Fabiolalaan";"200";"9000";"Gent";"2026NL00625";"2026/12/03 00:00:00";"2026/01/23 00:00:00"
"2164939436";"ALDI";"Avenue Albert Ier";"327";"1332";"Genval";"2027FR00129";"2027/03/21 00:00:00";"2026/01/23 00:00:00"
"2127743795";"Colruyt Anderlues";"Rue de la Station";"4";"6150";"Anderlues";"2027FR00203";"2027/03/02 00:00:00";"2026/01/23 00:00:00"
"2143224403";"Colruyt Ellezelles";"Rue Jean Vinois";"27";"7890";"Ellezelles";"2027FR00204";"2027/03/02 00:00:00";"2026/01/23 00:00:00"
"2143804522";"Budgetslager NV";"Guillaume Lambertlaan";"117";"3600";"Genk";"2026NL00781";"2026/12/30 00:00:00";"2026/01/23 00:00:00"
"2127743203";"Colruyt Dampremy";"Chaussée de Bruxelles";"233";"6020";"Charleroi";"2027FR00213";"2027/03/15 00:00:00";"2026/01/23 00:00:00"
"2137682040";"Eurospar Ieper";"Meenseweg";"30";"8900";"Ieper";"2027NL00229";"2027/03/17 00:00:00";"2026/01/23 00:00:00"
"2039214172";"BROOD EN BANKETBAKKERIJ PEETERS";"Wilsonstraat";"39";"2860";"Sint-Katelijne-Waver";"2027NL00218";"2027/03/10 00:00:00";"2026/01/23 00:00:00"
"2266203476";"Proxy Delhaize Zandvliet";"Putsebaan";"16";"2040";"Antwerpen";"2027NL00228";"2027/03/13 00:00:00";"2026/01/23 00:00:00"
"2248669935";"Market Loppem";"Eninkstraat";"2/A";"8210";"Zedelgem";"2027NL00225";"2027/04/10 00:00:00";"2026/01/23 00:00:00"
"2143221136";"Colruyt Dottenijs";"Place Albert Degandt(D)";"18";"7711";"Mouscron/Moeskroen";"2027FR00212";"2027/03/17 00:00:00";"2026/01/23 00:00:00"
"2078486009";"API RESTAURATION";"Rue des Sandrinettes";"32";"7033";"Mons";"2027FR00195";"2027/03/11 00:00:00";"2026/01/23 00:00:00"
"2298763408";"Okay City Sint-Gillis Waterloosesteenweg";"Waterlose Steenweg";"87";"1060";"Sint-Gillis";"2027NF00001";"2027/03/24 00:00:00";"2026/01/23 00:00:00"
"2298033235";"Avida Sint-Vincentius";"Kanunnik Petrus Jozef Triestlaan";"4";"9080";"Lochristi";"2027NL00227";"2027/04/21 00:00:00";"2026/01/23 00:00:00"
"2311417750";"Beenhouwer Decupere";"Beselarestraat";"285";"8980";"Zonnebeke";"2027NL00224";"2027/03/13 00:00:00";"2026/01/23 00:00:00"
"2090567358";"Aldi Marché Wavre";"Chaussée de Louvain";"314";"1300";"Wavre";"2027FR00193";"2027/04/20 00:00:00";"2026/01/23 00:00:00"
"2026073246";"Budgetslager NV";"Hoogstraat";"80";"3600";"Genk";"2026NL00780";"2026/12/30 00:00:00";"2026/01/23 00:00:00"
"2038451733";"PANOS";"Bruul";"62";"2800";"Mechelen";"2027NL00542";"2027/07/07 00:00:00";"2026/01/23 00:00:00"
"2143224797";"Colruyt Koksijde";"Zeelaan(Kok)";"39";"8670";"Koksijde";"2027NL00465";"2027/08/16 00:00:00";"2026/01/23 00:00:00"
"2137388169";"Okay Herenthout";"Molenstraat";"137";"2270";"Herenthout";"2027NL00463";"2027/08/03 00:00:00";"2026/01/23 00:00:00"
"2149499412";"MANOIR DE LEBIOLES";"Domaine de Lebioles";"1";"4900";"Spa";"2027NF00027";"2027/07/19 00:00:00";"2026/01/23 00:00:00"
"2266179128";"Aalsters-Genot";"Onegem";"100";"9300";"Aalst";"2027NL00472";"2027/08/16 00:00:00";"2026/01/23 00:00:00"
"2266311265";"ARMONEA";"Langensteenweg";"4";"1785";"Merchtem";"2027NL00545";"2027/08/16 00:00:00";"2026/01/23 00:00:00"
"2313217594";"Tessa Jonckheere";"Strandlaan(Kok)";"383";"8670";"Koksijde";"2027NL00466";"2027/07/18 00:00:00";"2026/01/23 00:00:00"
"2127741520";"Colruyt Schoten";"Paalstraat";"275";"2900";"Schoten";"2027NL00468";"2027/08/25 00:00:00";"2026/01/23 00:00:00"
"2127755772";"Colruyt Ath";"Chaussée de Bruxelles";"116";"7800";"Ath";"2027FR00336";"2027/08/16 00:00:00";"2026/01/23 00:00:00"
"2127748745";"COLRUYT Jermeppe-sur-Meuse";"Rue du Bief";"2A";"4101";"Seraing";"2027FR00250";"2027/07/14 00:00:00";"2026/01/23 00:00:00"
"2233475280";"La Douce Quiétude";"Aye, Rue Baschamps";"36";"6900";"Marche-en-Famenne";"2027FR00277";"2027/07/11 00:00:00";"2026/01/23 00:00:00"
"2127740728";"Colruyt Merksem (Groenendaallaan)";"Groenendaallaan";"111";"2170";"Merksem";"2027NL00459";"2027/07/14 00:00:00";"2026/01/23 00:00:00"
"2134017024";"Boucherie Renmans";"Rue de la Grattine(L.L)";"S/N";"7100";"La Louvière";"2028FR00140";"2028/06/27 00:00:00";"2026/01/23 00:00:00"
"2127750527";"Colruyt Bornem";"Sint-Amandsesteenweg(BOR)";"85";"2880";"Bornem";"2027NL00462";"2027/07/15 00:00:00";"2026/01/23 00:00:00"
"2019826446";"SUPERMARKT NAGELS BVBA";"Kapelstraat";"34";"2550";"Kontich";"2027NL00456";"2027/07/15 00:00:00";"2026/01/23 00:00:00"
"2067113055";"KWALITEITSSLAGERIJ RABAUT";"Hundelgemsesteenweg";"421";"9820";"Merelbeke-Melle";"2027NL00208";"2027/09/11 00:00:00";"2026/01/23 00:00:00"
"2039041948";"Colruyt Hooglede";"Ieperstraat";"88";"8830";"Hooglede";"2027NL00460";"2027/07/15 00:00:00";"2026/01/23 00:00:00"
"2230024357";"Okay De Pinte";"Polderbos";"18";"9840";"Nazareth-De Pinte";"2027NL00461";"2027/07/15 00:00:00";"2026/01/23 00:00:00"
"2272707129";"Okay De Panne";"Kerkstraat";"28";"8660";"De Panne";"2027NL00457";"2027/07/14 00:00:00";"2026/01/23 00:00:00"
"2237334197";"WZC en SF De Wand";"Rue De Wand";"209-213";"1020";"Brussel";"2027NF00026";"2027/08/15 00:00:00";"2026/01/23 00:00:00"
"2005286047";"Colruyt Beaufays";"Voie de l'Air Pur";"175";"4052";"Chaudfontaine";"2027FR00249";"2027/07/29 00:00:00";"2026/01/23 00:00:00"
"2311827031";"ENGELS - DE LANGE";"Stee(WAT)";"25";"9988";"Sint-Laureins";"2027NL00555";"2027/09/25 00:00:00";"2026/01/23 00:00:00"
"2034269449";"PANOS HEIST OP DEN BERG";"Bergstraat";"89";"2220";"Heist-op-den-Berg";"2027NL00554";"2027/08/19 00:00:00";"2026/01/23 00:00:00"
"2228192641";"BUURTSLAGERS";"Ijzerstraat";"8";"9880";"Aalter";"2027NL00705";"2027/10/04 00:00:00";"2026/01/23 00:00:00"
"2031260172";"VERWIMP";"Herenthoutsesteenweg";"88";"2560";"Nijlen";"2027NL00707";"2027/09/26 00:00:00";"2026/01/23 00:00:00"
"2307743133";"IZAKAYA MARCINELLE";"Avenue de Philippeville";"236";"6001";"Charleroi";"2028FR00076";"2028/04/16 00:00:00";"2026/01/23 00:00:00"
"2158524469";"RENMANS";"Leuvensesteenweg";"229";"1800";"Vilvoorde";"2028NL00099";"2028/05/18 00:00:00";"2026/01/23 00:00:00"
"2178967022";"SPAR SCHRIEK";"Leo Kempenaersstraat";"32";"2223";"Heist-op-den-Berg";"2028NL00090";"2028/04/25 00:00:00";"2026/01/23 00:00:00"
"2239032885";"SLAGERIJ-TRAITEUR AUTHENTIEK";"Krommewege";"18";"9990";"Maldegem";"2028NL00274";"2028/04/29 00:00:00";"2026/01/23 00:00:00"
"2191958686";"CASA PACO";"Avenue du Progrès";"3";"4432";"Ans";"2028FR00229";"2028/06/05 00:00:00";"2026/01/23 00:00:00"
"2209861918";"WZC/SF Voortberg";"Rinusveld";"21-23";"3272";"Scherpenheuvel-Zichem";"2028NL00535";"2028/06/04 00:00:00";"2026/01/23 00:00:00"
"2235907309";"Okay City Liège Rue de l'Université";"Rue de l'Université";"14-18";"4000";"Liège";"2028FR00259";"2028/06/12 00:00:00";"2026/01/23 00:00:00"
"2134893091";"OKAY CRISNEE";"Chaussée Verte";"68";"4367";"Crisnée";"2028FR00262";"2028/06/23 00:00:00";"2026/01/23 00:00:00"
"2248565116";"Okay Lummen";"Lindekensveld";"25";"3560";"Linkhout";"2028NL00447";"2028/06/12 00:00:00";"2026/01/23 00:00:00"
"2215466043";"Colruyt Sart-Jalhay";"Balmoral(SART)";"1";"4845";"Jalhay";"2028FR00260";"2028/06/20 00:00:00";"2026/01/23 00:00:00"
"2249045364";"Okay Peer";"Burkel";"12";"3990";"Peer";"2028NL00451";"2028/06/12 00:00:00";"2026/01/23 00:00:00"
"2278634027";"Okay Lille";"Wechelsebaan";"87";"2275";"Lille";"2028NL00446";"2028/06/12 00:00:00";"2026/01/23 00:00:00"
"2192631253";"RESIDENCE CHC LANDENNE";"Rue Jean Tousseul";"19";"5300";"Andenne";"2026FR00158";"2026/12/30 00:00:00";"2026/01/23 00:00:00"
"2266000964";"Proxy Delhaize Overmere";"Dendermondse Steenweg(O)";"61";"9290";"Berlare";"2026NL00146";"2026/12/27 00:00:00";"2026/01/23 00:00:00"
"2060068479";"CARREFOUR MARKET TERVUREN";"Leuvensesteenweg";"74";"3080";"Tervuren";"2026NL00345";"2026/03/16 00:00:00";"2026/01/23 00:00:00"
"2127751913";"Colruyt Jambes";"Chaussée de Liège(JB)";"477";"5100";"Namur";"2028FR00257";"2028/06/01 00:00:00";"2026/01/23 00:00:00"
"2134790648";"Quality Meat Renmans";"Rue de la Sentinelle,Noirefont.";"66";"6831";"Bouillon";"2028FR00082";"2028/06/13 00:00:00";"2026/01/23 00:00:00"
"2323690824";"Slagerij Christophe";"Vrijheid";"241";"2320";"Hoogstraten";"2026NL00147";"2026/12/28 00:00:00";"2026/01/23 00:00:00"
"2338858456";"Bio-Planet Tournai	";"Rue de Maire(FRY)";"5";"7503";"Tournai";"2027FR00201";"2027/02/11 00:00:00";"2026/01/23 00:00:00"
"2346922621";"Buurtslagers";"Kerkstraat";"50";"8570";"Anzegem";"2027NL00089";"2027/03/18 00:00:00";"2026/01/23 00:00:00"
"2323690725";"Slagerij Christophe";"Pastoor Weytslaan (Dp)";"9";"2920";"Kalmthout";"2027NL00226";"2027/03/13 00:00:00";"2026/01/23 00:00:00"
"2328548544";"Vosselaere Put";"Leernsesteenweg";"87";"9800";"Deinze";"2027NF00018";"2027/03/13 00:00:00";"2026/01/23 00:00:00"
"2328313368";"Sandwicherie Warocqué";"Place Warocqué";"17";"7000";"Mons";"2027FR00255";"2027/07/18 00:00:00";"2026/01/23 00:00:00"
"2353071629";"Seventy";"Avenue de la Libération";"1";"4960";"Malmedy";"2027FR00278";"2027/07/18 00:00:00";"2026/01/23 00:00:00"
"2329848443";"QLISAS";"Beverestraat";"54";"9700";"Oudenaarde";"2027NL00207";"2027/08/24 00:00:00";"2026/01/23 00:00:00"
"2197155512";"Pizza Hut";"Rue de la Clef";"34";"4621";"Fléron";"2027FR00284";"2027/09/14 00:00:00";"2026/01/23 00:00:00"
"2292563128";"Pizzeria Il Mercato";"Gemeenteplein";"9";"8300";"Knokke-Heist";"2026NL00838";"2026/07/29 00:00:00";"2026/01/23 00:00:00"
"2284147684";"WZC Populierenhof";"Turkyen";"4";"9100";"Sint-Niklaas";"2028NL00277";"2028/05/24 00:00:00";"2026/01/23 00:00:00"
"2277580289";"BON'AP";"Rijselstraat";"136";"8200";"Brugge";"2028NL00102";"2028/05/23 00:00:00";"2026/01/23 00:00:00"
"2276486070";"BUURTWINKELS OKAY";"Laarnebaan(HEU)";"75";"9070";"Destelbergen";"2028NL00448";"2028/06/12 00:00:00";"2026/01/23 00:00:00"
"2344021430";"BAKKERIJ ZENONA";"Dorp";"8";"8690";"Alveringem";"2028NL00275";"2028/04/05 00:00:00";"2026/01/23 00:00:00"
"2325375555";"OKay Drongen";"Mariakerksesteenweg";"56";"9031";"Gent";"2028NL00449";"2028/06/12 00:00:00";"2026/01/23 00:00:00"
"2362475184";"Colruyt Chimay";"Chaussée de Mons(CH)";"17";"6460";"Chimay";"2028FR00261";"2028/06/05 00:00:00";"2026/01/23 00:00:00"
"2201350662";"De Kleine Bassin Kortrijk";"Gentsesteenweg(Kor)";"72";"8500";"Kortrijk";"2026NL00094";"2026/12/18 00:00:00";"2026/01/23 00:00:00"
"2274898141";"Openbaar Centrum voor Maatschappelijk Welzijn van Aalst";"Sint Jobstraat";"197";"9300";"Aalst";"2026NL00145";"2026/12/27 00:00:00";"2026/01/23 00:00:00"
"2307324350";"BAKKERIJ PUUR VOF";"Capucienenstraat";"55";"8900";"Ieper";"2026NL00724";"2026/11/30 00:00:00";"2026/01/23 00:00:00"
"2240331596";"PROXY DELHAIZE LEMBEKE";"Vaartstraat";"79";"9971";"Kaprijke";"2026NL02201";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2186131659";"LE PAIN QUOTIDIEN";"Steenhouwersvest";"48";"2000";"Antwerpen";"2027NF00011";"2027/02/06 00:00:00";"2026/01/23 00:00:00"
"2260742871";"Lunch Garden Genk";"Rootenstraat";"8";"3600";"Genk";"2027NL00501";"2027/02/28 00:00:00";"2026/01/23 00:00:00"
"2255745391";"LE PAIN QUOTIDIEN";"Zetellaan(E)";"100";"3630";"Maasmechelen";"2027NF00013";"2027/02/11 00:00:00";"2026/01/23 00:00:00"
"2226726654";"LUNCH GARDEN";"Route de Philippeville";"329";"6010";"Charleroi";"2027FR00262";"2027/01/07 00:00:00";"2026/01/23 00:00:00"
"2252308029";"LE PAIN QUOTIDIEN";"Simon Stevinplein";"15";"8000";"Brugge";"2027NF00012";"2027/02/15 00:00:00";"2026/01/23 00:00:00"
"2029921572";"ALDI MARKT";"Kachtemsestraat";"200";"8800";"Roeselare";"2027NL00051";"2027/01/07 00:00:00";"2026/01/23 00:00:00"
"2090564784";"ALDI";"Chaussée du Roeulx";"333";"7060";"Soignies";"2027FR00101";"2027/01/03 00:00:00";"2026/01/23 00:00:00"
"2309898909";"Albert Heijn Merchtem";"Dendermondestraat";"15";"1785";"Merchtem";"2027NL00052";"2027/01/04 00:00:00";"2026/01/23 00:00:00"
"2258035482";"AD DELHAIZE";"Rue de la Station";"109";"4101";"Seraing";"2027FR00103";"2027/01/20 00:00:00";"2026/01/23 00:00:00"
"2186128491";"Restaurant Universitaire de la Plaine";"Avenue du Champ de Mars";"20";"7000";"Mons";"2027FR00256";"2027/08/12 00:00:00";"2026/01/23 00:00:00"
"2071345324";"TRAITEUR GOOSSENS";"Abeelstraat";"2 A";"2580";"Putte";"2027NL00331";"2027/08/29 00:00:00";"2026/01/23 00:00:00"
"2143058315";"Nv Vleeshandel Vens";"Vlasbloemstraat(Kor)";"2";"8500";"Kortrijk";"2027NL00330";"2027/08/19 00:00:00";"2026/01/23 00:00:00"
"2190180915";"IVOZ RAMET DISTRIBUTION";"Place François Gérard";"4";"4400";"Flémalle";"2027FR00257";"2027/07/30 00:00:00";"2026/01/23 00:00:00"
"2224897116";"WZC Westduin";"Badenlaan";"62";"8434";"Middelkerke";"2027NL00548";"2027/08/20 00:00:00";"2026/01/23 00:00:00"
"2171606207";"Binnenhof";"Albertstraat";"2";"2330";"Merksplas";"2027NL00552";"2027/08/04 00:00:00";"2026/01/23 00:00:00"
"2032037558";"PIZZA HUT";"Grand'rue";"143";"6000";"Charleroi";"2027FR00282";"2027/08/28 00:00:00";"2026/01/23 00:00:00"
"2133499459";"QUALITY MEAT RENMANS";"Kortrijksesteenweg";"1171";"9051";"Sint-Denijs-Westrem";"2028NL00101";"2028/05/23 00:00:00";"2026/01/23 00:00:00"
"2046968531";"DELI UKKEL";"Rue Xavier De Bue";"39";"1180";"Ukkel";"2027NF00030";"2027/08/06 00:00:00";"2026/01/23 00:00:00"
"2349211821";"ACW Couvin";"Rue La Couvinoise";"4";"5660";"Couvin";"2027FR00281";"2027/08/04 00:00:00";"2026/01/23 00:00:00"
"2215096453";"WZC Dageraad";"Wipstraat";"24-26";"2018";"Antwerpen";"2027NL00551";"2027/08/27 00:00:00";"2026/01/23 00:00:00"
"2072849616";"RESIDENCE EDEN GREEN";"Val des Seigneurs";"32";"1150";"Sint-Pieters-Woluwe";"2027NF00029";"2027/08/23 00:00:00";"2026/01/23 00:00:00"
"2024156309";"IKEA LIÈGE";"Porte de Liège";"7";"4342";"Hognoul";"2027FR00283";"2027/08/20 00:00:00";"2026/01/23 00:00:00"
"2295587647";"Mini Fevijn";"Daverlostraat";"132";"8310";"Brugge";"2027NL00553";"2027/08/02 00:00:00";"2026/01/23 00:00:00"
"2157023543";"campus Beveren";"Oude Zandstraat(BEV)";"99";"9120";"Beveren-Kruibeke-Zwijndrecht";"2027NL00326";"2027/08/19 00:00:00";"2026/01/23 00:00:00"
"2065489393";"HOTEL SERWIR";"Koningin Astridlaan";"57";"9100";"Sint-Niklaas";"2027NL00605";"2027/08/17 00:00:00";"2026/01/23 00:00:00"
"2084868411";"BAKKERIJ THEUNIS";"Oudebareellei";"117";"2170";"Merksem";"2027NL00329";"2027/08/04 00:00:00";"2026/01/23 00:00:00"
"2048370081";"HUIS PERFECT";"Lispersteenweg";"277";"2500";"Lier";"2027NL00206";"2027/08/19 00:00:00";"2026/01/23 00:00:00"
"2228194225";"Buurtslagers";"Tiensesteenweg";"165";"3800";"Sint-Truiden";"2028NL00086";"2028/05/23 00:00:00";"2026/01/23 00:00:00"
"2278564741";"BUURTSLAGERS";"Kortrijksestraat";"51";"8020";"Oostkamp";"2028NL00087";"2028/05/23 00:00:00";"2026/01/23 00:00:00"
"2237011129";"BUURTSLAGERS";"Hasseltse dreef";"144";"3512";"Hasselt";"2028NL00097";"2028/05/23 00:00:00";"2026/01/23 00:00:00"
"2284572407";"Blond";"Chaussée de Charleroi";"142";"1060";"Sint-Gillis";"2028FR00083";"2028/05/04 00:00:00";"2026/01/23 00:00:00"
"2043888285";"AD DELHAIZE";"Gaversstraat(Har)";"21";"8530";"Harelbeke";"2028NL00092";"2028/04/21 00:00:00";"2026/01/23 00:00:00"
"2149341539";"Okay Vichte";"Peter Benoitstraat";"1";"8570";"Anzegem";"2028NL00426";"2028/05/10 00:00:00";"2026/01/23 00:00:00"
"2090924674";"ALDI";"Leuvensesteenweg";"100";"2800";"Mechelen";"2026NL00319";"2026/03/07 00:00:00";"2026/01/23 00:00:00"
"2174272024";"DUFRAIS TERTRE";"Rue de Sas(SG)";"89";"7330";"Saint-Ghislain";"2026FR00080";"2026/03/26 00:00:00";"2026/01/23 00:00:00"
"2135520821";"ALDI MARKT";"Bergensesteenweg";"88";"1600";"Sint-Pieters-Leeuw";"2026NL00349";"2026/03/07 00:00:00";"2026/01/23 00:00:00"
"2097388141";"OKAY PUURS";"G. Gezellelaan";"145";"2870";"Puurs-Sint-Amands";"2028NL00428";"2028/04/25 00:00:00";"2026/01/23 00:00:00"
"2060072637";"0111-TONGEREN VELINX";"Luikersteenweg";"1";"3700";"Tongeren-Borgloon";"2026NL00206";"2026/03/16 00:00:00";"2026/01/23 00:00:00"
"2235967586";"Panos Rail Aarschot";"Statieplein";"19";"3200";"Aarschot";"2028NL00559";"2028/10/17 00:00:00";"2026/01/23 00:00:00"
"2248797916";"NIPRO EUROPE GROUP COMPANIES";"Blokhuisstraat";"42";"2800";"Mechelen";"2028NL00366";"2028/12/04 00:00:00";"2026/01/23 00:00:00"
"2127733305";"Colruyt Evere";"Oud-Strijderslaan";"42";"1140";"Evere";"2028NF00010";"2028/11/28 00:00:00";"2026/01/23 00:00:00"
"2210125204";"AD Delhaize";"Luikersteenweg";"151";"3700";"Tongeren-Borgloon";"2027NL00055";"2027/01/11 00:00:00";"2026/01/23 00:00:00"
"2209193509";"Nautilus";"Ijzerlaan(D)";"43";"8600";"Diksmuide";"2027NL00328";"2027/08/07 00:00:00";"2026/01/23 00:00:00"
"2352387481";"Horecatoppers (Smaaksmeders)";"Klein-Mechelen(BOR)";"18B";"2880";"Bornem";"2027NL00205";"2027/08/13 00:00:00";"2026/01/23 00:00:00"
"2250917761";"REPAS SCOLAIRES POUR L'ENSEIGNEMENT LIBRE ET COMMUNAL MARCHOIS";"On, Rue Simon Legrand";"8";"6900";"Marche-en-Famenne";"2028FR00084";"2028/04/24 00:00:00";"2026/01/23 00:00:00"
"2350030975";"Spar Handzame";"Staatsbaan";"82";"8610";"Kortemark";"2028NL00091";"2028/04/21 00:00:00";"2026/01/23 00:00:00"
"2221706905";"Sushi Gourmet";"Avenue Albert Ier";"13";"1332";"Genval";"2028FR00080";"2028/04/28 00:00:00";"2026/01/23 00:00:00"
"2304352388";"HANA GROUP BELGIQUE";"Bergensesteenweg";"65";"1600";"Sint-Pieters-Leeuw";"2028FR00079";"2028/04/27 00:00:00";"2026/01/23 00:00:00"
"2252046624";"Sport Vlaanderen Nieuwpoort  Havengeul";"Paul Orbanpromenade";"8";"8620";"Nieuwpoort";"2028NL00273";"2028/05/05 00:00:00";"2026/01/23 00:00:00"
"2205532946";"POINT CHAUD LONGDOZ";"Rue Grétry";"78";"4020";"Liège";"2028FR00081";"2028/06/01 00:00:00";"2026/01/23 00:00:00"
"2150808714";"Vzw St-Jozef, Ouderenzorg";"Sint-Maartensplein";"15";"8560";"Moorsele";"2028NL00089";"2028/05/23 00:00:00";"2026/01/23 00:00:00"
"2274551020";"MERCAPLAZA";"Avenue César Snoeck";"51";"9600";"Ronse/Renaix";"2028NL00094";"2028/04/21 00:00:00";"2026/01/23 00:00:00"
"2337495508";"IZAKAYA BOUFFIOULX";"Avenue Emile Vandervelde";"260";"6200";"Châtelet";"2028FR00077";"2028/04/16 00:00:00";"2026/01/23 00:00:00"
"2166967924";"RENMANS";"Herseltsesteenweg";"82";"3200";"Aarschot";"2028NL00096";"2028/05/16 00:00:00";"2026/01/23 00:00:00"
"2096259971";"OLAERTS";"Koerlostraat";"50";"3600";"Genk";"2028NL00098";"2028/06/29 00:00:00";"2026/01/23 00:00:00"
"2133499360";"QUALITY MEAT RENMANS";"Rijkswachtlaan";"8";"9060";"Zelzate";"2028NL00100";"2028/06/01 00:00:00";"2026/01/23 00:00:00"
"2157827752";"FACULTY CLUB";"Groot Begijnhof";"14";"3000";"Leuven";"2028NL00580";"2028/05/05 00:00:00";"2026/01/23 00:00:00"
"2127744686";"Colruyt Lebbeke";"Brusselsesteenweg(LEB)";"110";"9280";"Lebbeke";"2028NL00418";"2028/04/04 00:00:00";"2026/01/23 00:00:00"
"2250037140";"Nike EMEA Logistics Center (Nike ELC)";"Nieuwe Dijk";"1";"3945";"Tessenderlo-Ham";"2027NL00694";"2027/12/23 00:00:00";"2026/01/23 00:00:00"
"2153563217";"Nike EMEA Logistics Center Belgium";"Nikelaan";"1";"2430";"Laakdal";"2027NL00693";"2027/12/27 00:00:00";"2026/01/23 00:00:00"
"2127733206";"COLRUYT ASSE";"Nerviërsstraat";"55";"1730";"Asse";"2028NL00431";"2028/04/25 00:00:00";"2026/01/23 00:00:00"
"2146254563";"Okay Meulebeke";"Astridlaan";"40";"8760";"Tielt";"2028NL00427";"2028/04/25 00:00:00";"2026/01/23 00:00:00"
"2206191457";"Okay Zulte";"Staatsbaan";"9";"9870";"Zulte";"2028NL00430";"2028/04/25 00:00:00";"2026/01/23 00:00:00"
"2181049255";"Colruyt Wondelgem";"Botestraat";"23";"9032";"Wondelgem";"2028NL00432";"2028/04/25 00:00:00";"2026/01/23 00:00:00"
"2127737659";"Okay City Elsene Hogeschoollaan";"Hogeschoollaan";"16";"1050";"Elsene";"2028NF00003";"2028/04/10 00:00:00";"2026/01/23 00:00:00"
"2143775422";"DUFRAIS BASTOGNE";"Porte-de-Trèves";" -";"6600";"Bastogne";"2026FR00068";"2026/02/25 00:00:00";"2026/01/23 00:00:00"
"2060063927";"CARREFOUR BERCHEM";"Grotesteenweg";"464";"2600";"Berchem";"2026NL00314";"2026/03/15 00:00:00";"2026/01/23 00:00:00"
"2277079057";"Maison Rosae";"de Smet de Naeyerlaan";"3";"8420";"De Haan";"2026NL00029";"2026/03/16 00:00:00";"2026/01/23 00:00:00"
"2138461406";"Woonzorgzone Curando Oost";"Rollebaanstraat";"10a";"8730";"Beernem";"2026NL00032";"2026/03/14 00:00:00";"2026/01/23 00:00:00"
"2168282471";"LEA SAS";"Avenue Louise";"413";"1050";"Elsene";"2026FR00176";"2026/03/14 00:00:00";"2026/01/23 00:00:00"
"2217359325";"Spar Noorderwijk";"Ring(NDW)";"60";"2200";"Herentals";"2028NL00088";"2028/05/08 00:00:00";"2026/01/23 00:00:00"
"2266667195";"POINT CHAUD";"Place de la Station";"16";"5000";"Namur";"2026FR00079";"2026/03/23 00:00:00";"2026/01/23 00:00:00"
"2332041237";"DUFRAIS WAREMME";"Avenue Reine Astrid";"25";"4300";"Waremme";"2026FR00078";"2026/03/10 00:00:00";"2026/01/23 00:00:00"
"2060072340";"0240-BILZEN TONGERSE STW";"Tongersestraat";"73";"3740";"Bilzen-Hoeselt";"2026NL00326";"2026/03/16 00:00:00";"2026/01/23 00:00:00"
"2086498209";"AD Hannut";"Rue Albert 1er";"72";"4280";"Hannut";"2028FR00097";"2028/05/21 00:00:00";"2026/01/23 00:00:00"
"2176480357";"Colruyt Haaltert";"Hoogstraat(HA)";"131-135";"9450";"Haaltert";"2028NL00445";"2028/06/01 00:00:00";"2026/01/23 00:00:00"
"2189221209";"DUFRAIS FERNELMONT";"Rue d'Eghezée, Forv.";"16";"5380";"Fernelmont";"2026FR00077";"2026/04/28 00:00:00";"2026/01/23 00:00:00"
"2060068380";"CARREFOUR 619 TIENEN";"Albertvest";"15";"3300";"Tienen";"2026NL00346";"2026/03/16 00:00:00";"2026/01/23 00:00:00"
"2077239162";"Spar Nv Cuypers";"Dijkstraat(WSP)";"42";"3150";"Wespelaar";"2026NL00347";"2026/03/15 00:00:00";"2026/01/23 00:00:00"
"2135516465";"ALDI MARKT";"Kontichsesteenweg";"28";"2630";"Aartselaar";"2026NL00203";"2026/03/07 00:00:00";"2026/01/23 00:00:00"
"2060070162";"CARREFOUR LIER";"Lintsesteenweg";"4";"2500";"Lier";"2026NL00205";"2026/03/19 00:00:00";"2026/01/23 00:00:00"
"2135515178";"ALDI MARKT";"Emile Delvastraat";"132";"1020";"Brussel";"2026NL00348";"2026/03/31 00:00:00";"2026/01/23 00:00:00"
